,,,20TP-JP102,,捕蠅草之蟲惑魔,,效果怪獸,,等級4,,地,,植物族,,亮面,,1700,,1000,,45803070,,內容,
,,,20TP-JP103,,水靈使艾里雅,,反轉怪獸,,等級3,,水,,魔法使族,,普卡,,500,,1500,,74364659,,內容,
,,,20TP-JP104,,蛇妖毒蛇,,協調怪獸,,等級2,,闇,,爬蟲類族,,普卡,,0,,0,,42303365,,內容,
,,,20TP-JP105,,生化魚弓手,,協調怪獸,,等級3,,水,,魚族,,普卡,,300,,300,,62023839,,內容,
,,,20TP-JP106,,同步複製共鳴體,,協調怪獸,,等級1,,闇,,惡魔族,,普卡,,100,,100,,77360173,,內容,
,,,20TP-JP107,,垃圾破壞者,,同步怪獸,,等級8,,地,,戰士族,,普卡,,2600,,2500,,74860293,,內容,
,,,20TP-JP108,,龍神鯊,,超量怪獸,,階級4,,水,,海龍族,,普卡,,2600,,2100,,00440556,,內容,
,,,20TP-JP109,,古代的採掘機,,通常魔法,,,,魔,,,,普卡,,,,,,67829249,,內容,
,,,20TP-JP110,,強欲的海鱔,,通常魔法,,,,魔,,,,普卡,,,,,,22123627,,內容,
,,,20TP-JP111,,魔式甜點券,,永續魔法,,,,魔,,,,普卡,,,,,,60470713,,內容,
,,,20TP-JP112,,聖遺物運動機構,,速攻魔法,,,,魔,,,,普卡,,,,,,29223325,,內容,
,,,20TP-JP113,,暴走魔法陣,,場地魔法,,,,魔,,,,普卡,,,,,,47679935,,內容,
,,,20TP-JP114,,融合再生機構,,場地魔法,,,,魔,,,,普卡,,,,,,22829942,,內容,
,,,20TP-JP115,,紅蓮鋪展,,通常陷阱,,,,罠,,,,普卡,,,,,,41197012,,內容,
,,,20TP-JP116,,衍生物,,通常怪獸,,等級4,,光,,天使族,,普卡,,1500,,1500,,-,,內容,
,,,20TP-JP201,,混沌之場,,場地魔法,,,,魔,,,,亮面,,,,,,40089744,,內容,
,,,20TP-JP202,,被妨礙的壞獸沉眠,,通常魔法,,,,魔,,,,亮面,,,,,,99330325,,內容,
,,,20TP-JP203,,地球巨人蓋亞石板,,效果怪獸,,等級8,,地,,岩石族,,普卡,,2800,,1000,,14258627,,內容,
,,,20TP-JP204,,核成龍,,效果怪獸,,等級4,,風,,龍族,,普卡,,1900,,1600,,12435193,,內容,
,,,20TP-JP205,,櫻姬塔莉雅,,效果怪獸,,等級8,,水,,植物族,,普卡,,2800,,1800,,80190753,,內容,
,,,20TP-JP206,,森之聖獸月兔耳,,效果怪獸,,等級2,,地,,獸族,,普卡,,200,,1400,,97317530,,內容,
,,,20TP-JP207,,拉的使徒,,效果怪獸,,等級4,,光,,天使族,,普卡,,1100,,600,,74875003,,內容,
,,,20TP-JP208,,魔玩具鉤海怪,,融合怪獸,,等級8,,水,,惡魔族,,普卡,,2200,,3000,,40636712,,內容,
,,,20TP-JP209,,花札衛-月花見-,,同步怪獸,,等級6,,闇,,戰士族,,普卡,,2000,,2000,,33541430,,內容,
,,,20TP-JP210,,齒輪齒巨人X,,超量怪獸,,階級4,,地,,機械族,,普卡,,2300,,1500,,28912357,,內容,
,,,20TP-JP211,,妖精騎士因古納爾,,超量怪獸,,階級6,,地,,植物族,,普卡,,2200,,3000,,19684740,,內容,
,,,20TP-JP212,,魔玩具補綴,,通常魔法,,,,魔,,,,普卡,,,,,,34773082,,內容,
,,,20TP-JP213,,魔獸的懷柔,,通常魔法,,,,魔,,,,普卡,,,,,,72537897,,內容,
,,,20TP-JP214,,天地開闢,,通常陷阱,,,,魔,,,,普卡,,,,,,32360466,,內容,
,,,20TP-JP215,,神屬之墮天使,,通常陷阱,,,,罠,,,,普卡,,,,,,48152161,,內容,
,,,20TP-JP216,,史萊姆 Token,,,,,,,,,,普卡,,,,,,-,,內容,
,,,20TP-JP301,,十二獸戌犬天圈,,超量怪獸,,階級4,,地,,獸戰士族,,亮面,,?,,?,,41375811,,內容,
,,,20TP-JP302,,RUM-幻影騎士團進擊,,速攻魔法,,,,魔,,,,亮面,,,,,,03298689,,內容,
,,,20TP-JP303,,化石恐龍,,效果怪獸,,等級4,,地,,岩石族,,普卡,,1200,,1300,,42009836,,內容,
,,,20TP-JP304,,否定企鵝,,效果怪獸,,等級3,,水,,水族,,普卡,,1600,,100,,32623004,,內容,
,,,20TP-JP305,,無限地獄主教,,效果怪獸,,等級4,,闇,,惡魔族,,普卡,,1000,,2000,,54320860,,內容,
,,,20TP-JP306,,百萬喰之暴食獸,,特殊召喚,,等級1,,闇,,惡魔族,,普卡,,?,,?,,63845230,,內容,
,,,20TP-JP307,,舊神努托斯,,融合怪獸,,等級4,,光,,天使族,,普卡,,2500,,1200,,80532587,,內容,
,,,20TP-JP308,,百目龍,,同步怪獸,,等級8,,闇,,龍族,,普卡,,3000,,2500,,95453143,,內容,
,,,20TP-JP309,,RR-強權林鴞,,超量怪獸,,階級4,,闇,,鳥獸族,,普卡,,100,,2000,,73347079,,內容,
,,,20TP-JP310,,白銀盔甲,,裝備魔法,,,,魔,, ,,普卡,,,,,,33114323,,內容,
,,,20TP-JP311,,異次元之埋葬,,速攻魔法,,,,魔,,,,普卡,,,,,,48976825,,內容,
,,,20TP-JP312,,光之結界,,場地魔法,,,,魔,,,,普卡,,,,,,73206827,,內容,
,,,20TP-JP313,,世代之力,,通常魔法,,,,魔,,,,普卡,,,,,,87890143,,內容,
,,,20TP-JP314,,U.A.王牌簽約,,通常魔法,,,,魔,,,,普卡,,,,,,43658697,,內容,
,,,20TP-JP315,,烏合無象,,速攻魔法,,,,魔,,,,普卡,,,,,,50619462,,內容,
,,,20TP-JP316,,双天魂 代幣 TOKEN,,,,,,,,,,普卡,,,,,,-,,內容,
,,,20TP-JP401,,WW-冰風鈴,,效果怪獸,,等級3,,風,,魔法使族,,亮面,,1000,,1000,,43722862,,內容,
,,,20TP-JP402,,卡通王國,,場地魔法,,,,魔,,,,亮面,,,,,,43175858,,內容,
,,,20TP-JP403,,烈風的結界像,,效果怪獸,,等級4,,風,,鳥獸族,,普卡,,1000,,1000,,73356503,,內容,
,,,20TP-JP404,,霞之谷的幼怪鳥,,協調怪獸,,等級2,,風,,鳥獸族,,普卡,,400,,600,,14983497,,內容,
,,,20TP-JP405,,魔轟神古里姆羅,,效果怪獸,,等級4,,光,,惡魔族,,普卡,,1700,,1000,,24040093,,內容,
,,,20TP-JP406,,詭術惡魔,,效果怪獸,,等級3,,闇,,惡魔族,,普卡,,1000,,0,,66540884,,內容,
,,,20TP-JP407,,銀河蠕蟲,,效果怪獸,,等級3,,光,,昆虫族,,普卡,,1200,,1000,,54507222,,內容,
,,,20TP-JP408,,魔轟神雷吉翁,,同步怪獸,,等級5,,光,,惡魔族,,普卡,,2300,,1800,,47395382,,內容,
,,,20TP-JP409,,白金齒輪,,連結怪獸,,LINK-2,,光,,機械族,,普卡,,1600,,,,40216089,,內容,
,,,20TP-JP410,,三骨地帶,,通常魔法,,,,魔,,,,普卡,,,,,,96383838,,內容,
,,,20TP-JP411,,炎舞-「天樞」,,永續魔法,,,,魔,,,,普卡,,,,,,10719350,,內容,
,,,20TP-JP412,,苦澀的決斷,,通常魔法,,,,魔,,,,普卡,,,,,,01033312,,內容,
,,,20TP-JP413,,白之帷幕,,裝備魔法,,,,魔,,,,普卡,,,,,,49306994,,內容,
,,,20TP-JP414,,停戰增援,,通常陷阱,,,,罠,,,,普卡,,,,,,10118318,,內容,
,,,20TP-JP415,,電網的落穴,,通常陷阱,,,,罠,,,,普卡,,,,,,84640866,,內容,
,,,20TP-JP416,,星遺物代幣 TOKEN,,,,,,,,,,普卡,,,,,,-,,內容,
,,,20YJ-JPN01,,閃刀術式-剪式交錯,,通常魔法,,,,魔,,,,半鑽,,,,,,46271408,,內容,
,,,20YJ-JPN02,,魔法師配合,,永續陷阱,,,,罠,,,,半鑽,,,,,,86509711,,內容,
,,,21CC-JP001,,阿瑪比埃,,效果怪獸,,等級3,,水,,天使族,,普卡,,0,,0,,02139640,,內容,
,,,21PP-JP001A,,天使O1,,效果怪獸,,等級1,,光,,天使族,,半鑽,,200,,300,,82243738,,內容,
,,,21PP-JP001,,天使O1,,效果怪獸,,等級1,,光,,天使族,,亮面,,200,,300,,82243738,,內容,
,,,21PP-JP002A,,小天使提爾斯,,效果怪獸,,等級3,,光,,天使族,,半鑽,,500,,500,,19280589,,內容,
,,,21PP-JP002N,,小天使提爾斯,,效果怪獸,,等級3,,光,,天使族,,普鑽,,500,,500,,19280589,,內容,
,,,21PP-JP002,,小天使提爾斯,,效果怪獸,,等級3,,光,,天使族,,普卡,,500,,500,,19280589,,內容,
,,,21PP-JP003A,,神的進化,,通常魔法,,,,魔,,,,半鑽,,,,,,07373632,,內容,
,,,21PP-JP003,,神的進化,,通常魔法,,,,魔,,,,金亮,,,,,,07373632,,內容,
,,,21PP-JP004A,,等級隔絕壁,,通常陷阱,,,,罠,,,,半鑽,,,,,,86133013,,內容,
,,,21PP-JP004N,,等級隔絕壁,,通常陷阱,,,,罠,,,,普鑽,,,,,,86133013,,內容,
,,,21PP-JP004,,等級隔絕壁,,通常陷阱,,,,罠,,,,普卡,,,,,,86133013,,內容,
,,,21PP-JP005A,,燧石岩龍,,效果怪獸,,等級3,,地,,岩石族,,半鑽,,800,,1600,,84778110,,內容,
,,,21PP-JP005N,,燧石岩龍,,效果怪獸,,等級3,,地,,岩石族,,普鑽,,800,,1600,,84778110,,內容,
,,,21PP-JP005,,燧石岩龍,,效果怪獸,,等級3,,地,,岩石族,,普卡,,800,,1600,,84778110,,內容,
,,,21PP-JP006A,,貝殼騎士,,效果怪獸,,等級4,,地,,岩石族,,半鑽,,0,,2000,,10163855,,內容,
,,,21PP-JP006,,貝殼騎士,,效果怪獸,,等級4,,地,,岩石族,,亮面,,0,,2000,,10163855,,內容,
,,,21PP-JP007A,,古生代化石機械 骷髏護衛車,,融合怪獸,,等級8,,地,,岩石族,,半鑽,,2100,,1800,,57157964,,內容,
,,,21PP-JP007,,古生代化石機械 骷髏護衛車,,融合怪獸,,等級8,,地,,岩石族,,金亮,,2100,,1800,,57157964,,內容,
,,,21PP-JP008A,,古生代化石機械 骷髏運輸車,,融合怪獸,,等級6,,地,,岩石族,,半鑽,,1700,,1500,,83656563,,內容,
,,,21PP-JP008,,古生代化石機械 骷髏運輸車,,融合怪獸,,等級6,,地,,岩石族,,亮面,,1700,,1500,,83656563,,內容,
,,,21PP-JP009A,,新生代化石機械 骷髏越野車,,融合怪獸,,等級4,,地,,岩石族,,半鑽,,1400,,1200,,10040267,,內容,
,,,21PP-JP009N,,新生代化石機械 骷髏越野車,,融合怪獸,,等級4,,地,,岩石族,,普鑽,,1400,,1200,,10040267,,內容,
,,,21PP-JP009,,新生代化石機械 骷髏越野車,,融合怪獸,,等級4,,地,,岩石族,,普卡,,1400,,1200,,10040267,,內容,
,,,21PP-JP010A,,無限地獄賢者,,協調怪獸,,等級2,,闇,,惡魔族,,半鑽,,400,,800,,46435376,,內容,
,,,21PP-JP010,,無限地獄賢者,,協調怪獸,,等級2,,闇,,惡魔族,,亮面,,400,,800,,46435376,,內容,
,,,21PP-JP011A,,無限地獄步兵,,效果怪獸,,等級1,,闇,,惡魔族,,半鑽,,0,,0,,82434071,,內容,
,,,21PP-JP011N,,無限地獄步兵,,效果怪獸,,等級1,,闇,,惡魔族,,普鑽,,0,,0,,82434071,,內容,
,,,21PP-JP011,,無限地獄步兵,,效果怪獸,,等級1,,闇,,惡魔族,,普卡,,0,,0,,82434071,,內容,
,,,21PP-JP012A,,煉獄的契約,,通常魔法,,,,魔,,,,半鑽,,,,,,19828680,,內容,
,,,21PP-JP012N,,煉獄的契約,,通常魔法,,,,魔,,,,普鑽,,,,,,19828680,,內容,
,,,21PP-JP012,,煉獄的契約,,通常魔法,,,,魔,,,,普卡,,,,,,19828680,,內容,
,,,21PP-JP013A,,煉獄之釜,,永續陷阱,,,,罠,,,,半鑽,,,,,,45313724,,內容,
,,,21PP-JP013N,,煉獄之釜,,永續陷阱,,,,罠,,,,普鑽,,,,,,45313724,,內容,
,,,21PP-JP013,,煉獄之釜,,永續陷阱,,,,罠,,,,普卡,,,,,,45313724,,內容,
,,,21PP-JP014A,,玩偶怪獸 小女娃,,通常怪獸,,等級4,,光,,天使族,,半鑽,,0,,0,,72717433,,內容,
,,,21PP-JP014N,,玩偶怪獸 小女娃,,通常怪獸,,等級4,,光,,天使族,,普鑽,,0,,0,,72717433,,內容,
,,,21PP-JP014,,玩偶怪獸 小女娃,,通常怪獸,,等級4,,光,,天使族,,普卡,,0,,0,,72717433,,內容,
,,,21PP-JP015A,,玩偶怪獸 熊仔,,通常怪獸,,等級4,,風,,獸族,,半鑽,,0,,0,,18106132,,內容,
,,,21PP-JP015N,,玩偶怪獸 熊仔,,通常怪獸,,等級4,,風,,獸族,,普鑽,,0,,0,,18106132,,內容,
,,,21PP-JP015,,玩偶怪獸 熊仔,,通常怪獸,,等級4,,風,,獸族,,普卡,,0,,0,,18106132,,內容,
,,,21PP-JP016A,,縫補爺爺,,效果怪獸,,等級1,,闇,,魔法使族,,半鑽,,0,,0,,44190146,,內容,
,,,21PP-JP016N,,縫補爺爺,,效果怪獸,,等級1,,闇,,魔法使族,,普鑽,,0,,0,,44190146,,內容,
,,,21PP-JP016,,縫補爺爺,,效果怪獸,,等級1,,闇,,魔法使族,,普卡,,0,,0,,44190146,,內容,
,,,21PP-JP017A,,人偶的幸福,,永續魔法,,,,魔,,,,半鑽,,,,,,71595845,,內容,
,,,21PP-JP017,,人偶的幸福,,永續魔法,,,,魔,,,,亮面,,,,,,71595845,,內容,
,,,21PP-JP018A,,聖天樹的月桂精,,連結怪獸,,LINK-2,,地,,植物族,,半鑽,,0,,,,07984540,,內容,
,,,21PP-JP018N,,聖天樹的月桂精,,連結怪獸,,LINK-2,,地,,植物族,,普鑽,,0,,,,07984540,,內容,
,,,21PP-JP018,,聖天樹的月桂精,,連結怪獸,,LINK-2,,地,,植物族,,普卡,,0,,,,07984540,,內容,
,,,21PP-JP019A,,聖天樹的灰樹精,,連結怪獸,,LINK-3,,地,,植物族,,半鑽,,0,,,,44478599,,內容,
,,,21PP-JP019,,聖天樹的灰樹精,,連結怪獸,,LINK-3,,地,,植物族,,金亮,,0,,,,44478599,,內容,
,,,21PP-JP020A,,聖蔓的交配,,永續魔法,,,,魔,,,,半鑽,,,,,,70473293,,內容,
,,,21PP-JP020N,,聖蔓的交配,,永續魔法,,,,魔,,,,普鑽,,,,,,70473293,,內容,
,,,21PP-JP020,,聖蔓的交配,,永續魔法,,,,魔,,,,普卡,,,,,,70473293,,內容,
,,,21PP-JP021,,幽世之血櫻,,效果怪獸,,等級1,,闇,,惡魔族,,半鑽,,0,,0,,71521025,,內容,
,,,21PP-JP022,,抹殺的指名者,,速攻魔法,,,,魔,,,,半鑽,,,,,,65681983,,內容,
,,,21PP-JP023,,擊鐵龍,,連結怪獸,,LINK-1,,闇,,龍族,,半鑽,,1000,,,,73539069,,內容,
,,,21PP-JP024,,天威之龍拳聖,,連結怪獸,,LINK-3,,光,,幻龍族,,半鑽,,2600,,,,23935886,,內容,
,,,21PP-JP025,,塊斬機達朗貝爾,,超量怪獸,,階級4,,地,,電子界族,,半鑽,,2000,,0,,85692042,,內容,
,,,21PP-JP026,,戰乙女希格露恩,,效果怪獸,,等級9,,光,,天使族,,半鑽,,2200,,2400,,97854941,,內容,
,,,21PP-JP027,,始原龍,,效果怪獸,,等級4,,光,,龍族,,半鑽,,2000,,2000,,64025981,,內容,
,,,21PP-JP028,,風靈媒師薇恩,,效果怪獸,,等級5,,風,,魔法使族,,半鑽,,1850,,1500,,86395581,,內容,
,,,21PP-JP029,,焰聖騎士-里納爾多,,效果怪獸,,等級1,,炎,,戰士族,,半鑽,,500,,200,,56824871,,內容,
,,,21PP-JP030,,盔甲位元創核,,效果怪獸,,等級2,,闇,,電子界族,,半鑽,,500,,0,,29374928,,內容,
,,,21PP-JP031,,機甲部隊金屬粉碎者,,效果怪獸,,等級9,,地,,機械族,,半鑽,,2800,,0,,69838761,,內容,
,,,21PP-JP032,,電腦堺姬-娘娘,,效果怪獸,,等級3,,風,,超能族,,半鑽,,1500,,1500,,08736823,,內容,
,,,21TP-JP101,,孤燃花,,效果怪獸,,等級3,,炎,,植物族,,亮面,,500,,1400,,48686504,,內容,
,,,21TP-JP102,,獨角獸的影靈衣,,儀式怪獸,,等級4,,水,,魔法使族,,亮面,,2300,,1000,,89463537,,內容,
,,,21TP-JP103,,天魔神諾雷拉斯,,效果怪獸,,等級8,,闇,,惡魔族,,普卡,,2400,,1500,,48453776,,內容,
,,,21TP-JP104,,聖刻龍-大氣神龍舒,,效果怪獸,,等級6,,光,,龍族,,普卡,,2200,,1000,,03300267,,內容,
,,,21TP-JP105,,ZW極星神馬聖鎧,,效果怪獸,,等級4,,光,,獸族,,普卡,,1000,,1000,,02648201,,內容,
,,,21TP-JP106,,光波異邦臣,,效果怪獸,,等級1,,光,,魔法使族,,普卡,,0,,0,,79094383,,內容,
,,,21TP-JP107,,千年眼幻想師,,效果怪獸,,等級2,,闇,,魔法使族,,普卡,,0,,1400,,89785779,,內容,
,,,21TP-JP108,,沼地泥龍王,,融合怪獸,,等級4,,水,,幻龍族,,普卡,,1900,,1600,,54757758,,內容,
,,,21TP-JP109,,熔岩谷龍騎兵,,同步怪獸,,等級6,,炎,,龍族,,普卡,,2500,,1200,,08611007,,內容,
,,,21TP-JP110,,魁炎星王-虎宋江,,超量怪獸,,階級4,,炎,,獸戰士族,,普卡,,2200,,1800,,96381979,,內容,
,,,21TP-JP111,,武神姬-天照,,超量怪獸,,階級4,,光,,獸戰士族,,普卡,,2600,,2500,,68618157,,內容,
,,,21TP-JP112,,珂瓏公主,,超量怪獸,,階級4,,光,,天使族,,普卡,,500,,2200,,75574498,,內容,
,,,21TP-JP113,,電子界小巫師,,連結怪獸,,LINK-2,,闇,,電子界族,,普卡,,800,,,,52698008,,內容,
,,,21TP-JP114,,RUM-源數之力,,通常魔法,,,,魔,,,,普卡,,,,,,48333324,,內容,
,,,21TP-JP115,,光靈術-「聖」,,通常陷阱,,,,罠,,,,普卡,,,,,,05037726,,內容,
,,,21TP-JP116,,冰結界 衍生物 代幣 TOKEN,,,,,,,,,,普卡,,,,,,-,,內容,
,,,21TP-JP201,,分身戰士,,效果怪獸,,等級2,,闇,,戰士族,,亮面,,800,,800,,53855409,,內容,
,,,21TP-JP202,,武力的軍奏,,同步怪獸,,等級3,,風,,機械族,,亮面,,500,,2200,,81846453,,內容,
,,,21TP-JP203,,水魔道士,,通常怪獸,,等級4,,水,,魔法使族,,普卡,,1200,,2000,,85639257,,內容,
,,,21TP-JP204,,救世龍,,協調怪獸,,等級1,,光,,龍族,,普卡,,0,,0,,21159309,,內容,
,,,21TP-JP205,,行星探查車,,效果怪獸,,等級4,,地,,機械族,,普卡,,1000,,1000,,97526666,,內容,
,,,21TP-JP206,,和魂,,靈魂怪獸,,等級4,,光,,天使族,,普卡,,800,,1800,,24701235,,內容,
,,,21TP-JP207,,失樂的魔女,,效果怪獸,,等級4,,闇,,天使族,,普卡,,100,,2000,,44656450,,內容,
,,,21TP-JP208,,召喚師萊茲貝特,,擺動怪獸,,等級3,,風,,超能族,,普卡,,800,,800,,45103815,,內容,
,,,21TP-JP209,,電子永恆龍,,融合怪獸,,等級10,,光,,機械族,,普卡,,2800,,4000,,82315403,,內容,
,,,21TP-JP210,,電子龍新星,,超量怪獸,,階級5,,光,,機械族,,普卡,,2100,,1600,,58069384,,內容,
,,,21TP-JP211,,馬骨的對價,,通常魔法,,,,魔,,,,普卡,,,,,,18756904,,內容,
,,,21TP-JP212,,毒蛇再生,,通常魔法,,,,魔,,,,普卡,,,,,,64973456,,內容,
,,,21TP-JP213,,簡易協調,,速攻魔法,,,,魔,,,,普卡,,,,,,05052212,,內容,
,,,21TP-JP214,,擺動領域,,通常陷阱,,,,罠,,,,普卡,,,,,,02359348,,內容,
,,,21TP-JP215,,救護部隊,,通常陷阱,,,,罠,,,,普卡,,,,,,33622465,,內容,
,,,21TP-JP216,,溟界衍生物 ,,,,,,,,,,普卡,,,,,,-,,內容,
,,,21TP-JP301,,復活小栗球,,效果怪獸,,等級1,,光,,惡魔族,,亮面,,300,,200,,78355370,,內容,
,,,21TP-JP302,,音響戰士電吉他,,擺動怪獸,,等級3,,風,,機械族,,亮面,,1500,,100,,12525049,,內容,
,,,21TP-JP303,,企鵝士兵,,效果怪獸,,等級2,,水,,水族,,亮面,,750,,500,,93920745,,內容,
,,,21TP-JP304,,聖鳥 仙鶴,,效果怪獸,,等級4,,光,,鳥獸族,,普卡,,1600,,400,,30914564,,內容,
,,,21TP-JP305,,ZW荒鷲激神爪,,效果怪獸,,等級5,,風,,鳥獸族,,普卡,,2000,,1200,,29353756,,內容,
,,,21TP-JP306,,光波雙顎機,,效果怪獸,,等級4,,光,,機械族,,普卡,,1600,,800,,21999001,,內容,
,,,21TP-JP307,,D-HERO神聖小子,,效果怪獸,,等級4,,闇,,戰士族,,普卡,,1600,,1400,,63362460,,內容,
,,,21TP-JP308,,稀有魚種,,融合怪獸,,等級4,,水,,魚族,,普卡,,1500,,1200,,80516007,,內容,
,,,21TP-JP309,,焰紫龍,,同步怪獸,,等級2,,炎,,爬蟲類族,,普卡,,800,,1400,,37038993,,內容,
,,,21TP-JP310,,浮鵺城,,同步怪獸,,等級9,,風,,機械族,,普卡,,0,,3000,,09348522,,內容,
,,,21TP-JP311,,神騎聖人馬,,超量怪獸,,階級2,,光,,獸戰士族,,普卡,,2000,,0,,36776089,,內容,
,,,21TP-JP312,,傳送轉換,,通常魔法,,,,魔,,,,普卡,,,,,,05288597,,內容,
,,,21TP-JP313,,帝王的烈旋,,速攻魔法,,,,魔,,,,普卡,,,,,,79844764,,內容,
,,,21TP-JP314,,虛空之龍輪,,通常魔法,,,,魔,,,,普卡,,,,,,65124425,,內容,
,,,21TP-JP315,,墓地墓地的怨恨,,通常陷阱,,,,罠,,,,普卡,,,,,,67113830,,內容,
,,,21TP-JP316,,假面衍生物,,,,,,,,,,普卡,,,,,,-,,內容,
,,,21TP-JP401,,黑魔術之秘儀,,速攻魔法,,,,魔,,,,亮面,,,,,,59514116,,內容,
,,,21TP-JP402,,聯合格納庫,,場地魔法,,,,魔,,,,亮面,,,,,,66399653,,內容,
,,,21TP-JP403,,磁石戰士δ,,效果怪獸,,等級4,,地,,岩石族,,普卡,,1600,,1400,,12262393,,內容,
,,,21TP-JP404,,天融星魁奇,,效果怪獸,,等級5,,光,,戰士族,,普卡,,1000,,2100,,60822251,,內容,
,,,21TP-JP405,,暴君爆裂龍,,融合怪獸,,等級8,,光,,龍族,,普卡,,2900,,2500,,58293343,,內容,
,,,21TP-JP406,,極神皇 托爾,,同步怪獸,,等級10,,地,,獸戰士族,,普卡,,3500,,2800,,30604579,,內容,
,,,21TP-JP407,,星態龍,,同步怪獸,,等級11,,光,,龍族,,普卡,,3200,,2800,,41517789,,內容,
,,,21TP-JP408,,昴宿星聖,,超量怪獸,,階級5,,光,,戰士族,,普卡,,2500,,1500,,73964868,,內容,
,,,21TP-JP409,,鬼計妖魔,,超量怪獸,,階級3,,闇,,不死族,,普卡,,1800,,1600,,75367227,,內容,
,,,21TP-JP410,,腦開發研究所,,場地魔法,,,,魔,,,,普卡,,,,,,85668449,,內容,
,,,21TP-JP411,,化石調查,,通常魔法,,,,魔,,,,普卡,,,,,,47325505,,內容,
,,,21TP-JP412,,超量禮物,,通常魔法,,,,魔,,,,普卡,,,,,,72355441,,內容,
,,,21TP-JP413,,群雄割據,,永續陷阱,,,,罠,,,,普卡,,,,,,90846359,,內容,
,,,21TP-JP414,,通往活路的希望,,通常陷阱,,,,罠,,,,普卡,,,,,,80036543,,內容,
,,,21TP-JP415,,暴走鬥君,,效果怪獸,,等級4,,地,,戰士族,,普卡,,1600,,1200,,14342283,,內容,
,,,21TP-JP416,,小栗球衍生物,,,,,,,,,,普卡,,,,,,-,,內容,
,,,22PP-JP001A,,木偶步兵,,效果怪獸,,等級3,,地,,戰士族,,半鑽,,800,,1200,,89839552,,內容,
,,,22PP-JP001,,木偶步兵,,效果怪獸,,等級3,,地,,戰士族,,亮面,,800,,1200,,89839552,,內容,
,,,22PP-JP002A,,木偶城堡,,效果怪獸,,等級4,,地,,戰士族,,半鑽,,1200,,1800,,77590412,,內容,
,,,22PP-JP002N,,木偶城堡,,效果怪獸,,等級4,,地,,戰士族,,普鑽,,1200,,1800,,77590412,,內容,
,,,22PP-JP002,,木偶城堡,,效果怪獸,,等級4,,地,,戰士族,,普卡,,1200,,1800,,77590412,,內容,
,,,22PP-JP003A,,升變,,通常魔法,,,,魔,,,,半鑽,,,,,,88617904,,內容,
,,,22PP-JP003,,升變,,通常魔法,,,,魔,,,,金亮,,,,,,88617904,,內容,
,,,22PP-JP004A,,戰場的慘劇,,永續魔法,,,,魔,,,,半鑽,,,,,,42228966,,內容,
,,,22PP-JP004N,,戰場的慘劇,,永續魔法,,,,魔,,,,普鑽,,,,,,42228966,,內容,
,,,22PP-JP004,,戰場的慘劇,,永續魔法,,,,魔,,,,普卡,,,,,,42228966,,內容,
,,,22PP-JP005A,,黑曼巴蛇,,效果怪獸,,等級3,,闇,,爬蟲類族,,半鑽,,1300,,1000,,86469231,,內容,
,,,22PP-JP005,,黑曼巴蛇,,效果怪獸,,等級3,,闇,,爬蟲類族,,亮面,,1300,,1000,,86469231,,內容,
,,,22PP-JP006A,,咒念之化身咬尾蛇,,效果怪獸,,等級5,,闇,,爬蟲類族,,半鑽,,2000,,800,,47077697,,內容,
,,,22PP-JP006N,,咒念之化身咬尾蛇,,效果怪獸,,等級5,,闇,,爬蟲類族,,普鑽,,2000,,800,,47077697,,內容,
,,,22PP-JP006,,咒念之化身咬尾蛇,,效果怪獸,,等級5,,闇,,爬蟲類族,,普卡,,2000,,800,,47077697,,內容,
,,,22PP-JP007A,,拉米亞,,效果怪獸,,等級4,,闇,,爬蟲類族,,半鑽,,1300,,1500,,84900597,,內容,
,,,22PP-JP007N,,拉米亞,,效果怪獸,,等級4,,闇,,爬蟲類族,,普鑽,,1300,,1500,,84900597,,內容,
,,,22PP-JP007,,拉米亞,,效果怪獸,,等級4,,闇,,爬蟲類族,,普卡,,1300,,1500,,84900597,,內容,
,,,22PP-JP008A,,毒蛇的怨念,,永續陷阱,,,,罠,,,,半鑽,,,,,,01683982,,內容,
,,,22PP-JP008N,,毒蛇的怨念,,永續陷阱,,,,罠,,,,普鑽,,,,,,01683982,,內容,
,,,22PP-JP008,,毒蛇的怨念,,永續陷阱,,,,罠,,,,普卡,,,,,,01683982,,內容,
,,,22PP-JP009A,,劫火的槍術士 鬼魂槍兵,,效果怪獸,,等級5,,闇,,不死族,,半鑽,,2000,,0,,64104037,,內容,
,,,22PP-JP009N,,劫火的槍術士 鬼魂槍兵,,效果怪獸,,等級5,,闇,,不死族,,普鑽,,2000,,0,,64104037,,內容,
,,,22PP-JP009,,劫火的槍術士 鬼魂槍兵,,效果怪獸,,等級5,,闇,,不死族,,普卡,,2000,,0,,64104037,,內容,
,,,22PP-JP010A,,劫火的睡美人 鬼魂眠姬,,效果怪獸,,等級3,,闇,,不死族,,半鑽,,1300,,0,,99370594,,內容,
,,,22PP-JP010,,劫火的睡美人 鬼魂眠姬,,效果怪獸,,等級3,,闇,,不死族,,亮面,,1300,,0,,99370594,,內容,
,,,22PP-JP011A,,劫火的翼龍 鬼魂飛龍,,效果怪獸,,等級4,,闇,,不死族,,半鑽,,1700,,0,,61103515,,內容,
,,,22PP-JP011N,,劫火的翼龍 鬼魂飛龍,,效果怪獸,,等級4,,闇,,不死族,,普鑽,,1700,,0,,61103515,,內容,
